student_id,source_dataset,cognitive_rating,coding_technical_rating,experiential_exposure,communication_soft_skills,self_learning_capability,team_collaboration,track_technical,target_role,canonical_domain
STU_235,EduPathAI_Core,7.4,7.1000000000000005,7.6,7.5,0,1,1,BI Developer,Data Science & AI
STU_236,EduPathAI_Core,5.35,4.8,5.2,5.0,0,0,1,Data Analyst,Data Science & AI
STU_237,EduPathAI_Core,5.95,4.5,6.4,5.0,0,0,1,AI Engineer,Data Science & AI
STU_238,EduPathAI_Core,7.12,7.216666666666667,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_239,EduPathAI_Core,6.76,6.866666666666666,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_240,EduPathAI_Core,9.25,9.6,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_241,EduPathAI_Core,8.72,9.15,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_242,EduPathAI_Core,6.84,7.06,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_243,EduPathAI_Core,5.32,4.9,5.2,5.0,0,0,1,AI Engineer,Data Science & AI
STU_244,EduPathAI_Core,8.23,7.550000000000001,6.4,7.5,0,0,1,BI Developer,Data Science & AI
STU_245,EduPathAI_Core,9.3,9.366666666666667,10.0,7.5,1,1,1,Full-Stack Developer,Software & Web Development
STU_246,EduPathAI_Core,6.51,6.66,8.8,7.5,0,1,1,Backend Developer,Software & Web Development
STU_247,EduPathAI_Core,9.52,9.6,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_248,EduPathAI_Core,6.87,7.033333333333335,10.0,7.5,0,1,1,Data Scientist,Data Science & AI
STU_249,EduPathAI_Core,6.33,5.066666666666666,6.4,5.0,0,0,0,Financial Analyst,Business & Analytics
STU_250,EduPathAI_Core,7.17,7.15,10.0,5.0,1,1,1,Cloud DevOps Engineer,Cybersecurity & Cloud
STU_251,EduPathAI_Core,8.81,9.433333333333334,5.2,5.0,1,0,1,AI Engineer,Data Science & AI
STU_252,EduPathAI_Core,4.85,4.275,6.4,5.0,0,0,0,UI/UX Designer,UI/UX & Product Design
STU_253,EduPathAI_Core,6.73,6.783333333333333,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_254,EduPathAI_Core,5.31,4.4,6.4,7.5,0,1,0,Digital Marketing Specialist,Business & Analytics
STU_255,EduPathAI_Core,9.22,9.183333333333334,8.8,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_256,EduPathAI_Core,9.08,9.483333333333334,4.0,5.0,1,0,0,Digital Marketing Specialist,Business & Analytics
STU_257,EduPathAI_Core,9.63,9.388888888888888,10.0,7.5,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_258,EduPathAI_Core,6.65,6.48,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_259,EduPathAI_Core,7.34,7.383333333333333,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_260,EduPathAI_Core,6.23,4.866666666666666,6.4,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_261,EduPathAI_Core,5.15,4.6,4.0,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_262,EduPathAI_Core,7.54,7.3166666666666655,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_263,EduPathAI_Core,6.71,6.816666666666667,6.4,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_264,EduPathAI_Core,7.99,7.55,7.6,5.0,1,0,1,Database Administrator,Cybersecurity & Cloud
STU_265,EduPathAI_Core,6.73,6.4750000000000005,8.8,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_266,EduPathAI_Core,9.65,9.662500000000001,10.0,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_267,EduPathAI_Core,7.83,7.4,5.2,5.0,0,0,0,UI/UX Designer,UI/UX & Product Design
STU_268,EduPathAI_Core,7.33,7.640000000000001,5.2,5.0,0,0,0,UI/UX Designer,UI/UX & Product Design
STU_269,EduPathAI_Core,8.18,7.460000000000001,4.0,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_270,EduPathAI_Core,6.63,7.040000000000001,6.4,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_271,EduPathAI_Core,8.77,9.5,10.0,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_272,EduPathAI_Core,7.51,7.949999999999999,8.8,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_273,EduPathAI_Core,7.46,7.880000000000001,5.2,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_274,EduPathAI_Core,8.5,9.440000000000001,5.2,5.0,1,0,0,Digital Marketing Specialist,Business & Analytics
STU_275,EduPathAI_Core,8.98,9.242857142857142,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_276,EduPathAI_Core,9.06,9.657142857142857,10.0,7.5,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_277,EduPathAI_Core,8.69,9.399999999999999,7.6,5.0,1,0,0,Marketing Analyst,Business & Analytics
STU_278,EduPathAI_Core,8.65,9.52,10.0,5.0,1,0,0,Digital Marketing Specialist,Business & Analytics
STU_279,EduPathAI_Core,8.12,7.066666666666666,10.0,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_280,EduPathAI_Core,6.9,7.324999999999999,8.8,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_281,EduPathAI_Core,9.62,9.428571428571429,10.0,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_282,EduPathAI_Core,9.56,9.342857142857143,10.0,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_283,EduPathAI_Core,9.35,9.471428571428572,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_284,EduPathAI_Core,9.04,9.242857142857142,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_285,EduPathAI_Core,7.65,6.466666666666666,6.4,5.0,0,1,0,Marketing Analyst,Business & Analytics
STU_286,EduPathAI_Core,6.63,8.075,7.6,5.0,0,1,0,Digital Marketing Specialist,Business & Analytics
STU_287,EduPathAI_Core,8.56,9.333333333333334,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_288,EduPathAI_Core,9.51,9.299999999999999,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_289,EduPathAI_Core,8.35,7.283333333333334,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_290,EduPathAI_Core,8.32,7.642857142857142,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_291,EduPathAI_Core,4.85,4.3500000000000005,6.4,7.5,0,1,1,AI Engineer,Data Science & AI
STU_292,EduPathAI_Core,4.71,4.733333333333333,6.4,5.0,0,0,1,Data Analyst,Data Science & AI
STU_293,EduPathAI_Core,8.62,9.116666666666667,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_294,EduPathAI_Core,8.84,9.149999999999999,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_295,EduPathAI_Core,7.29,6.98,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_296,EduPathAI_Core,8.25,7.516666666666666,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_297,EduPathAI_Core,9.76,9.442857142857141,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_298,EduPathAI_Core,9.69,9.414285714285715,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_299,EduPathAI_Core,7.81,7.039999999999999,5.2,5.0,0,0,1,Data Analyst,Data Science & AI
STU_300,EduPathAI_Core,7.02,7.0,6.4,5.0,0,0,1,AI Engineer,Data Science & AI
STU_301,EduPathAI_Core,5.34,4.699999999999999,5.2,5.0,0,0,1,Data Analyst,Data Science & AI
STU_302,EduPathAI_Core,5.13,4.525,5.2,5.0,0,0,1,Data Analyst,Data Science & AI
STU_303,EduPathAI_Core,7.85,6.959999999999999,5.2,5.0,0,0,1,AI Engineer,Data Science & AI
STU_304,EduPathAI_Core,8.11,7.220000000000001,5.2,5.0,0,0,1,Data Analyst,Data Science & AI
STU_305,EduPathAI_Core,8.35,7.7,5.2,7.5,0,0,1,Data Analyst,Data Science & AI
STU_306,EduPathAI_Core,8.06,7.749999999999999,6.4,7.5,0,1,1,BI Developer,Data Science & AI
STU_307,EduPathAI_Core,9.69,9.257142857142856,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_308,EduPathAI_Core,9.36,9.357142857142856,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_309,EduPathAI_Core,7.36,7.566666666666665,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_310,EduPathAI_Core,7.89,7.183333333333333,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_311,EduPathAI_Core,7.39,6.959999999999999,6.4,5.0,0,0,1,Data Analyst,Data Science & AI
STU_312,EduPathAI_Core,6.74,7.225,6.4,5.0,0,1,1,AI Engineer,Data Science & AI
STU_313,EduPathAI_Core,9.27,9.414285714285713,7.6,7.5,1,1,1,Data Scientist,Data Science & AI
STU_314,EduPathAI_Core,9.63,9.485714285714286,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_315,EduPathAI_Core,9.21,9.428571428571429,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_316,EduPathAI_Core,9.4,9.316666666666666,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_317,EduPathAI_Core,9.77,9.549999999999999,10.0,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_318,EduPathAI_Core,9.17,9.433333333333334,10.0,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_319,EduPathAI_Core,8.73,9.466666666666667,6.4,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_320,EduPathAI_Core,9.52,9.566666666666666,6.4,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_321,EduPathAI_Core,8.22,6.999999999999998,7.6,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_322,EduPathAI_Core,7.79,7.2250000000000005,6.4,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_323,EduPathAI_Core,4.96,4.466666666666666,4.0,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_324,EduPathAI_Core,4.65,4.5,6.4,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_325,EduPathAI_Core,7.49,7.76,5.2,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_326,EduPathAI_Core,7.75,7.180000000000001,6.4,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_327,EduPathAI_Core,5.91,4.85,4.0,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_328,EduPathAI_Core,5.92,4.6,6.4,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_329,EduPathAI_Core,7.36,6.933333333333334,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_330,EduPathAI_Core,7.71,7.183333333333334,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_331,EduPathAI_Core,5.12,4.966666666666667,6.4,7.5,0,1,0,Marketing Analyst,Business & Analytics
STU_332,EduPathAI_Core,6.38,4.4,6.4,5.0,0,1,0,Digital Marketing Specialist,Business & Analytics
STU_333,EduPathAI_Core,7.93,7.180000000000001,5.2,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_334,EduPathAI_Core,8.16,7.6,6.4,5.0,0,0,0,UI/UX Designer,UI/UX & Product Design
STU_335,EduPathAI_Core,5.68,4.333333333333333,4.0,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_336,EduPathAI_Core,5.68,4.6000000000000005,5.2,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_337,EduPathAI_Core,7.6,7.266666666666667,7.6,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_338,EduPathAI_Core,7.51,7.975,7.6,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_339,EduPathAI_Core,6.78,7.066666666666666,7.6,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_340,EduPathAI_Core,8.09,7.324999999999999,7.6,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_341,EduPathAI_Core,8.34,7.46,5.2,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_342,EduPathAI_Core,7.59,7.14,5.2,5.0,0,0,0,UI/UX Designer,UI/UX & Product Design
STU_343,EduPathAI_Core,8.3,7.850000000000001,7.6,7.5,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_344,EduPathAI_Core,7.89,6.733333333333333,6.4,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_345,EduPathAI_Core,9.77,9.75,5.2,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_346,EduPathAI_Core,8.71,9.514285714285712,5.2,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_347,EduPathAI_Core,9.58,9.428571428571429,5.2,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_348,EduPathAI_Core,9.77,9.5,5.2,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_349,EduPathAI_Core,5.95,5.033333333333333,5.2,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_350,EduPathAI_Core,4.68,4.35,5.2,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_351,EduPathAI_Core,4.79,4.933333333333334,4.0,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_352,EduPathAI_Core,5.37,4.566666666666667,4.0,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_353,EduPathAI_Core,6.92,6.833333333333335,6.4,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_354,EduPathAI_Core,6.58,6.779999999999999,5.2,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_355,EduPathAI_Core,9.57,9.728571428571428,6.4,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_356,EduPathAI_Core,8.64,9.450000000000001,7.6,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_357,EduPathAI_Core,6.7,7.175000000000001,6.4,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_358,EduPathAI_Core,7.88,7.640000000000001,5.2,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_359,EduPathAI_Core,8.63,9.52,8.8,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_360,EduPathAI_Core,9.2,9.52,10.0,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_361,EduPathAI_Core,7.43,7.3,6.4,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_362,EduPathAI_Core,7.69,6.76,6.4,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_363,EduPathAI_Core,8.85,9.416666666666668,10.0,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_364,EduPathAI_Core,9.8,9.585714285714285,10.0,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_365,EduPathAI_Core,9.32,9.64,8.8,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_366,EduPathAI_Core,8.91,9.516666666666666,8.8,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_367,EduPathAI_Core,8.0,7.85,7.6,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_368,EduPathAI_Core,6.95,8.1,6.4,7.5,0,0,0,UI/UX Designer,UI/UX & Product Design
STU_369,EduPathAI_Core,8.78,9.471428571428572,10.0,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_370,EduPathAI_Core,9.67,9.566666666666666,10.0,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_371,EduPathAI_Core,8.29,7.74,6.4,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_372,EduPathAI_Core,6.85,7.639999999999999,6.4,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_373,EduPathAI_Core,6.16,5.1,5.2,7.5,0,0,0,Product Manager,UI/UX & Product Design
STU_374,EduPathAI_Core,6.17,5.35,4.0,7.5,0,0,0,Product Manager,UI/UX & Product Design
STU_375,EduPathAI_Core,6.35,4.55,6.4,7.5,0,0,0,Marketing Analyst,Business & Analytics
STU_376,EduPathAI_Core,6.32,4.733333333333333,6.4,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_377,EduPathAI_Core,6.86,7.050000000000001,6.4,7.5,1,0,0,Product Manager,UI/UX & Product Design
STU_378,EduPathAI_Core,7.2,7.039999999999999,7.6,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_379,EduPathAI_Core,5.13,5.5,6.4,7.5,0,0,0,Product Manager,UI/UX & Product Design
STU_380,EduPathAI_Core,4.98,4.6499999999999995,6.4,7.5,0,0,0,Product Manager,UI/UX & Product Design
STU_381,EduPathAI_Core,4.99,4.6000000000000005,5.2,7.5,0,0,0,Product Manager,UI/UX & Product Design
STU_382,EduPathAI_Core,4.72,4.933333333333334,5.2,7.5,0,0,0,Product Manager,UI/UX & Product Design
STU_383,EduPathAI_Core,8.91,9.54,7.6,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_384,EduPathAI_Core,8.95,9.385714285714286,7.6,5.0,1,1,0,UI/UX Designer,UI/UX & Product Design
STU_385,EduPathAI_Core,8.7,9.6,10.0,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_386,EduPathAI_Core,8.59,9.65,10.0,5.0,1,0,0,UI/UX Designer,UI/UX & Product Design
STU_387,EduPathAI_Core,7.32,7.566666666666667,5.2,7.5,1,0,0,Product Manager,UI/UX & Product Design
STU_388,EduPathAI_Core,8.04,7.675000000000001,6.4,7.5,0,0,0,Product Manager,UI/UX & Product Design
STU_389,EduPathAI_Core,5.39,4.466666666666666,4.0,5.0,0,0,0,Marketing Analyst,Business & Analytics
STU_390,EduPathAI_Core,5.31,3.933333333333333,4.0,5.0,0,0,0,Digital Marketing Specialist,Business & Analytics
STU_391,EduPathAI_Core,8.04,8.133333333333333,10.0,5.0,1,0,1,Data Analyst,Data Science & AI
STU_392,EduPathAI_Core,7.0,7.350000000000001,10.0,5.0,1,0,1,Data Analyst,Data Science & AI
STU_393,EduPathAI_Core,8.61,9.540000000000001,10.0,5.0,1,0,1,Data Scientist,Data Science & AI
STU_394,EduPathAI_Core,9.46,9.58,10.0,5.0,1,0,1,Data Scientist,Data Science & AI
STU_395,EduPathAI_Core,9.19,9.483333333333333,10.0,5.0,1,1,1,Data Scientist,Data Science & AI
STU_396,EduPathAI_Core,9.58,9.242857142857142,8.8,7.5,1,1,1,Data Scientist,Data Science & AI
STU_397,EduPathAI_Core,6.83,7.450000000000001,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_398,EduPathAI_Core,8.33,7.38,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_399,EduPathAI_Core,8.66,9.37142857142857,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_400,EduPathAI_Core,9.08,9.485714285714286,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_401,EduPathAI_Core,7.1,7.5,7.6,5.0,0,0,1,Data Analyst,Data Science & AI
STU_402,EduPathAI_Core,7.87,7.76,6.4,5.0,1,0,1,AI Engineer,Data Science & AI
STU_403,EduPathAI_Core,9.48,9.366666666666667,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_404,EduPathAI_Core,9.09,9.283333333333333,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_405,EduPathAI_Core,8.69,9.157142857142857,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_406,EduPathAI_Core,8.89,9.316666666666666,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_407,EduPathAI_Core,5.98,4.55,4.0,5.0,0,0,1,Data Analyst,Data Science & AI
STU_408,EduPathAI_Core,5.24,4.050000000000001,4.0,5.0,0,0,1,AI Engineer,Data Science & AI
STU_409,EduPathAI_Core,7.72,7.875,6.4,5.0,1,1,1,Data Analyst,Data Science & AI
STU_410,EduPathAI_Core,7.65,6.86,6.4,5.0,1,1,1,Data Analyst,Data Science & AI
STU_411,EduPathAI_Core,8.58,9.425,7.6,5.0,1,0,1,Data Scientist,Data Science & AI
STU_412,EduPathAI_Core,8.85,9.366666666666667,7.6,7.5,1,1,1,Data Scientist,Data Science & AI
STU_413,EduPathAI_Core,6.77,6.949999999999999,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_414,EduPathAI_Core,7.22,7.283333333333334,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_415,EduPathAI_Core,5.0,4.275,4.0,5.0,0,0,1,Data Analyst,Data Science & AI
STU_416,EduPathAI_Core,5.66,5.0,4.0,5.0,0,0,1,Data Analyst,Data Science & AI
STU_417,EduPathAI_Core,9.56,9.4,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_418,EduPathAI_Core,8.86,9.442857142857143,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_419,EduPathAI_Core,9.4,9.283333333333333,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_420,EduPathAI_Core,8.91,9.32857142857143,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_421,EduPathAI_Core,9.18,9.516666666666666,8.8,5.0,1,1,1,Data Scientist,Data Science & AI
STU_422,EduPathAI_Core,8.62,9.157142857142857,8.8,7.5,1,1,1,Data Scientist,Data Science & AI
STU_423,EduPathAI_Core,7.18,7.459999999999999,8.8,7.5,1,1,1,Full-Stack Developer,Software & Web Development
STU_424,EduPathAI_Core,7.05,7.339999999999999,8.8,7.5,1,1,1,Cloud DevOps Engineer,Cybersecurity & Cloud
STU_425,EduPathAI_Core,8.64,9.366666666666667,10.0,7.5,1,1,1,Cybersecurity Analyst,Cybersecurity & Cloud
STU_426,EduPathAI_Core,9.43,9.3625,10.0,7.5,1,1,1,Database Administrator,Cybersecurity & Cloud
STU_427,EduPathAI_Core,6.75,7.625000000000001,10.0,5.0,1,0,1,Data Analyst,Data Science & AI
STU_428,EduPathAI_Core,7.99,7.875,10.0,5.0,1,0,1,Data Analyst,Data Science & AI
STU_429,EduPathAI_Core,5.71,4.466666666666666,4.0,7.5,0,0,1,AI Engineer,Data Science & AI
STU_430,EduPathAI_Core,4.8,4.166666666666667,4.0,7.5,0,0,1,BI Developer,Data Science & AI
STU_431,EduPathAI_Core,8.98,9.137500000000001,8.8,7.5,1,1,1,UI/UX Designer,UI/UX & Product Design
STU_432,EduPathAI_Core,9.46,9.385714285714286,8.8,7.5,1,1,1,AI Engineer,Data Science & AI
STU_433,EduPathAI_Core,7.31,6.942857142857143,10.0,7.5,1,1,1,Data Analyst,Data Science & AI
STU_434,EduPathAI_Core,6.56,7.300000000000001,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_435,EduPathAI_Core,6.84,7.174999999999999,10.0,5.0,1,0,1,AI Engineer,Data Science & AI
STU_436,EduPathAI_Core,7.41,7.379999999999999,10.0,5.0,1,0,1,Data Analyst,Data Science & AI
STU_437,EduPathAI_Core,8.17,7.75,10.0,5.0,1,0,1,Frontend Developer,Software & Web Development
STU_438,EduPathAI_Core,6.96,7.119999999999999,10.0,5.0,1,0,1,Backend Developer,Software & Web Development
STU_439,EduPathAI_Core,6.98,6.966666666666667,10.0,5.0,1,0,1,Data Analyst,Data Science & AI
STU_440,EduPathAI_Core,7.38,6.8999999999999995,10.0,5.0,1,0,1,Data Analyst,Data Science & AI
STU_441,EduPathAI_Core,7.24,7.666666666666666,10.0,5.0,1,0,1,Cybersecurity Analyst,Cybersecurity & Cloud
STU_442,EduPathAI_Core,7.64,7.0,10.0,5.0,1,0,1,Database Administrator,Cybersecurity & Cloud
STU_443,EduPathAI_Core,6.68,7.0600000000000005,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_444,EduPathAI_Core,7.74,7.1000000000000005,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_445,EduPathAI_Core,4.98,5.066666666666667,6.4,5.0,0,1,1,Data Analyst,Data Science & AI
STU_446,EduPathAI_Core,4.83,4.3,6.4,5.0,0,1,1,Data Analyst,Data Science & AI
STU_447,EduPathAI_Core,7.09,6.983333333333333,10.0,7.5,1,1,1,UI/UX Designer,UI/UX & Product Design
STU_448,EduPathAI_Core,7.05,7.1499999999999995,10.0,7.5,1,1,1,AI Engineer,Data Science & AI
STU_449,EduPathAI_Core,8.66,9.342857142857143,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_450,EduPathAI_Core,9.49,9.385714285714286,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_451,EduPathAI_Core,9.0,9.44,5.2,5.0,1,0,1,Data Scientist,Data Science & AI
STU_452,EduPathAI_Core,9.46,9.316666666666666,5.2,5.0,1,0,1,Data Scientist,Data Science & AI
STU_453,EduPathAI_Core,8.35,7.625,7.6,5.0,1,0,1,Frontend Developer,Software & Web Development
STU_454,EduPathAI_Core,8.02,7.050000000000001,6.4,5.0,0,0,1,Backend Developer,Software & Web Development
STU_455,EduPathAI_Core,6.82,7.48,8.8,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_456,EduPathAI_Core,6.74,6.76,7.6,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_457,EduPathAI_Core,9.12,9.674999999999999,10.0,5.0,1,0,1,Data Scientist,Data Science & AI
STU_458,EduPathAI_Core,9.28,9.425,10.0,5.0,1,0,1,Data Scientist,Data Science & AI
STU_459,EduPathAI_Core,8.95,9.4,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_460,EduPathAI_Core,9.07,9.585714285714285,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_461,EduPathAI_Core,7.91,7.38,10.0,7.5,1,1,1,Marketing Analyst,Business & Analytics
STU_462,EduPathAI_Core,6.5,7.083333333333334,10.0,7.5,1,1,1,Product Manager,UI/UX & Product Design
STU_463,EduPathAI_Core,7.64,7.620000000000001,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_464,EduPathAI_Core,6.9,7.2333333333333325,10.0,7.5,1,1,0,Product Manager,UI/UX & Product Design
STU_465,EduPathAI_Core,8.92,9.233333333333334,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_466,EduPathAI_Core,8.62,9.1,10.0,7.5,1,1,1,Data Scientist,Data Science & AI
STU_467,EduPathAI_Core,8.66,9.455555555555556,10.0,7.5,1,1,1,Business Analyst,Business & Analytics
STU_468,EduPathAI_Core,9.76,9.457142857142856,10.0,7.5,1,1,1,BI Developer,Data Science & AI
STU_469,EduPathAI_Core,6.36,4.8,5.2,7.5,0,0,1,BI Developer,Data Science & AI
STU_470,EduPathAI_Core,5.6,5.266666666666666,4.0,7.5,0,0,1,BI Developer,Data Science & AI
STU_471,EduPathAI_Core,8.13,6.8999999999999995,10.0,7.5,1,1,0,UI/UX Designer,UI/UX & Product Design
