Student_ID,Gender,Education_Level,Degree,Specialisation,Graduation_Year,Technical_Skills,Soft_Skills,Skill_Proficiencies,Projects,Certifications,Assessment_Score,Career_Interest
STU_439,Male,Undergraduate,B.Sc,Data Analytics,2027,"Python, SQL",Problem Solving,"Python:0.72, SQL:0.79, Problem Solving:0.58",Applied Coursework Project,None,6.98,Data Analyst
STU_440,Male,Undergraduate,B.Sc,Data Analytics,2027,"SQL, Tableau",Problem Solving,"SQL:0.69, Tableau:0.79, Problem Solving:0.59",Applied Coursework Project,None,7.38,Data Analyst
STU_441,Male,Undergraduate,B.Tech,Information Technology,2027,"Linux, SQL",Problem Solving,"Linux:0.74, SQL:0.82, Problem Solving:0.74",None,Industry Foundation Certificate,7.24,Cybersecurity Analyst
STU_442,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Linux, PostgreSQL",Problem Solving,"HTML:0.71, Linux:0.67, PostgreSQL:0.77, Problem Solving:0.65",None,None,7.64,Database Administrator
STU_443,Male,Undergraduate,BBA,Product Management,2027,"Communication, Product Strategy","Communication, Problem Solving, Teamwork","Communication:0.79, Product Strategy:0.83, Communication:0.64, Problem Solving:0.65, Teamwork:0.62",Applied Coursework Project,Industry Foundation Certificate,6.68,Product Manager
STU_444,Male,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.77, User Research:0.66, Communication:0.65, Problem Solving:0.70, Teamwork:0.77",None,None,7.74,Product Manager
STU_445,Male,Undergraduate,B.Sc,Data Analytics,2027,SQL,"Problem Solving, Teamwork","SQL:0.57, Problem Solving:0.45, Teamwork:0.50",None,None,4.98,Data Analyst
STU_446,Male,Undergraduate,B.Sc,Data Analytics,2027,Python,"Problem Solving, Teamwork","Python:0.39, Problem Solving:0.49, Teamwork:0.41",None,None,4.83,Data Analyst
STU_447,Male,Undergraduate,B.Tech,Information Technology,2027,"Figma, Linux, Python","Communication, Problem Solving, Teamwork","Figma:0.67, Linux:0.74, Python:0.77, Communication:0.66, Problem Solving:0.74, Teamwork:0.61",Applied Coursework Project,Industry Foundation Certificate,7.09,UI/UX Designer
STU_448,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Python, SQL","Communication, Problem Solving, Teamwork","HTML:0.74, Python:0.90, SQL:0.76, Communication:0.61, Problem Solving:0.69, Teamwork:0.59",None,Industry Foundation Certificate,7.05,AI Engineer
STU_449,Male,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Communication, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.98, Communication:0.95, Product Strategy:0.98, User Research:0.96, Communication:0.90, Problem Solving:0.85, Teamwork:0.92",Advanced Capstone Portfolio,Professional Industry Certification,8.66,Product Manager
STU_450,Male,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Communication, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Agile/Scrum:0.98, Communication:0.98, Product Strategy:0.96, User Research:0.98, Communication:0.88, Problem Solving:0.93, Teamwork:0.86",Advanced Capstone Portfolio,Professional Industry Certification,9.49,Product Manager
STU_451,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL","Adaptability, Time Management","Machine Learning:0.98, Python:0.96, SQL:0.98, Adaptability:0.93, Time Management:0.87",Advanced Capstone Portfolio,Professional Industry Certification,9.0,Data Scientist
STU_452,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Adaptability, Time Management","Machine Learning:0.98, Python:0.95, SQL:0.98, Statistics:0.98, Adaptability:0.85, Time Management:0.85",Advanced Capstone Portfolio,Professional Industry Certification,9.46,Data Scientist
STU_453,Female,Undergraduate,B.Tech,Information Technology,2027,"Linux, SQL","Adaptability, Time Management","Linux:0.78, SQL:0.83, Adaptability:0.68, Time Management:0.76",None,Industry Foundation Certificate,8.35,Frontend Developer
STU_454,Female,Undergraduate,B.Tech,Information Technology,2027,"HTML, Python","Adaptability, Time Management","HTML:0.77, Python:0.69, Adaptability:0.62, Time Management:0.74",Applied Coursework Project,None,8.02,Backend Developer
STU_455,Female,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Communication, User Research","Communication, Teamwork","Agile/Scrum:0.77, Communication:0.73, User Research:0.85, Communication:0.73, Teamwork:0.66",None,Industry Foundation Certificate,6.82,Product Manager
STU_456,Female,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Product Strategy, User Research","Communication, Teamwork","Agile/Scrum:0.74, Product Strategy:0.66, User Research:0.64, Communication:0.75, Teamwork:0.59",None,None,6.74,Product Manager
STU_457,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, SQL, Statistics",Problem Solving,"Machine Learning:0.98, SQL:0.97, Statistics:0.98, Problem Solving:0.94",Advanced Capstone Portfolio,Professional Industry Certification,9.12,Data Scientist
STU_458,Female,Undergraduate,B.Sc,Data Science,2027,"Python, SQL, Statistics",Problem Solving,"Python:0.98, SQL:0.98, Statistics:0.98, Problem Solving:0.83",Advanced Capstone Portfolio,Professional Industry Certification,9.28,Data Scientist
STU_459,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.96, SQL:0.98, Statistics:0.98, Communication:0.90, Problem Solving:0.94, Teamwork:0.84",Advanced Capstone Portfolio,Professional Industry Certification,8.95,Data Scientist
STU_460,Male,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.98, Python:0.98, SQL:0.95, Statistics:0.98, Communication:0.94, Problem Solving:0.95, Teamwork:0.93",Advanced Capstone Portfolio,Professional Industry Certification,9.07,Data Scientist
STU_461,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, SQL","Communication, Problem Solving, Teamwork","HTML:0.84, SQL:0.73, Communication:0.77, Problem Solving:0.73, Teamwork:0.62",Applied Coursework Project,Industry Foundation Certificate,7.91,Marketing Analyst
STU_462,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, Linux, SQL","Communication, Problem Solving, Teamwork","HTML:0.86, Linux:0.72, SQL:0.70, Communication:0.63, Problem Solving:0.72, Teamwork:0.62",None,Industry Foundation Certificate,6.5,Product Manager
STU_463,Male,Undergraduate,BBA,Product Management,2027,"Agile/Scrum, Communication","Communication, Problem Solving, Teamwork","Agile/Scrum:0.77, Communication:0.90, Communication:0.74, Problem Solving:0.68, Teamwork:0.72",None,Industry Foundation Certificate,7.64,Product Manager
STU_464,Male,Undergraduate,BBA,Product Management,2027,"Communication, Product Strategy, User Research","Communication, Problem Solving, Teamwork","Communication:0.85, Product Strategy:0.85, User Research:0.69, Communication:0.66, Problem Solving:0.64, Teamwork:0.65",Applied Coursework Project,Industry Foundation Certificate,6.9,Product Manager
STU_465,Female,Undergraduate,B.Sc,Data Science,2027,"Python, SQL, Statistics","Communication, Problem Solving, Teamwork","Python:0.98, SQL:0.95, Statistics:0.95, Communication:0.92, Problem Solving:0.92, Teamwork:0.82",Advanced Capstone Portfolio,Professional Industry Certification,8.92,Data Scientist
STU_466,Female,Undergraduate,B.Sc,Data Science,2027,"Machine Learning, SQL, Statistics","Communication, Problem Solving, Teamwork","Machine Learning:0.94, SQL:0.98, Statistics:0.95, Communication:0.85, Problem Solving:0.90, Teamwork:0.84",Advanced Capstone Portfolio,Professional Industry Certification,8.62,Data Scientist
STU_467,Female,Undergraduate,B.Tech,Information Technology,2027,"Business Analytics, HTML, Linux, Power BI, Python, SQL","Communication, Problem Solving, Teamwork","Business Analytics:0.98, HTML:0.98, Linux:0.98, Power BI:0.95, Python:0.98, SQL:0.95, Communication:0.93, Problem Solving:0.89, Teamwork:0.87",Advanced Capstone Portfolio,Professional Industry Certification,8.66,Business Analyst
STU_468,Female,Undergraduate,B.Tech,Information Technology,2027,"HTML, Linux, SQL, Tableau","Communication, Problem Solving, Teamwork","HTML:0.98, Linux:0.98, SQL:0.98, Tableau:0.98, Communication:0.85, Problem Solving:0.88, Teamwork:0.97",Advanced Capstone Portfolio,Professional Industry Certification,9.76,BI Developer
STU_469,Female,Undergraduate,B.Sc,Business Analytics,2027,Power BI,Communication,"Power BI:0.50, Communication:0.46",None,None,6.36,BI Developer
STU_470,Female,Undergraduate,B.Sc,Business Analytics,2027,"Excel, Power BI",Communication,"Excel:0.59, Power BI:0.52, Communication:0.47",None,None,5.6,BI Developer
STU_471,Male,Undergraduate,B.Des,User Experience Design,2027,"Prototyping, UI Design, Wireframing","Communication, Problem Solving, Teamwork","Prototyping:0.67, UI Design:0.69, Wireframing:0.67, Communication:0.67, Problem Solving:0.77, Teamwork:0.67",None,None,8.13,UI/UX Designer
STU_472,Male,Undergraduate,B.Des,User Experience Design,2027,"CSS, HTML","Communication, Problem Solving, Teamwork","CSS:0.79, HTML:0.77, Communication:0.63, Problem Solving:0.74, Teamwork:0.65",Applied Coursework Project,None,7.82,UI/UX Designer
STU_473,Male,Undergraduate,B.Tech,Information Technology,2027,"Cybersecurity, HTML, Linux, Python","Communication, Problem Solving, Teamwork","Cybersecurity:0.66, HTML:0.70, Linux:0.80, Python:0.65, Communication:0.76, Problem Solving:0.66, Teamwork:0.61",Applied Coursework Project,None,7.51,Cybersecurity Analyst
STU_474,Male,Undergraduate,B.Tech,Information Technology,2027,"HTML, SQL","Communication, Problem Solving, Teamwork","HTML:0.80, SQL:0.77, Communication:0.61, Problem Solving:0.75, Teamwork:0.65",Applied Coursework Project,None,7.08,Database Administrator
STU_475,Female,Undergraduate,B.Sc,Data Analytics,2027,"SQL, Tableau","Adaptability, Time Management","SQL:0.54, Tableau:0.44, Adaptability:0.40, Time Management:0.51",None,None,5.63,Data Analyst
STU_476,Female,Undergraduate,B.Sc,Data Analytics,2027,"Python, SQL","Adaptability, Time Management","Python:0.48, SQL:0.48, Adaptability:0.52, Time Management:0.44",None,None,5.66,Data Analyst
STU_477,Female,Undergraduate,B.Tech,Information Technology,2027,"HTML, Linux",Problem Solving,"HTML:0.67, Linux:0.69, Problem Solving:0.62",Applied Coursework Project,None,8.3,Marketing Analyst
STU_478,Female,Undergraduate,B.Tech,Information Technology,2027,"Linux, Python, SQL",Problem Solving,"Linux:0.74, Python:0.84, SQL:0.80, Problem Solving:0.74",None,None,8.27,Product Manager
STU_479,Female,Undergraduate,BBA,Marketing Analytics,2027,Excel,Communication,"Excel:0.55, Communication:0.42",None,None,5.65,Marketing Analyst
STU_480,Female,Undergraduate,BBA,Product Management,2027,Agile/Scrum,"Communication, Teamwork","Agile/Scrum:0.47, Communication:0.42, Teamwork:0.48",None,None,6.31,Product Manager
